name,calories,portion,unite
Lait demi-écrémé bio village,46,100,ml
Lait demi-écrémé carrefour,46,100,ml
Lait demi-ecrémé disgestion legère paturages,46,100,ml
Lait demi-écrèmé elle&vire,46,100,ml
Lait demi-écrémé en poudre régilait,430,100,gramme
Lait demi-écrémé galaxi,47,100,ml
Lait demi-écrémé grand jury,45,100,gramme
Lait demi-écrémé grandlait candia,46,100,ml
Lait demi-écrémé grandlait de candia,46,100,ml
Lait demi-écrémé lactel,42,100,ml
Lait demi-écrémé lactel matin léger,45,100,ml
Lait demi-écrémé marque repère,46,100,ml
Lait demi-écrémé milbona,45.2,100,ml
Lait demi-écrémé milsa,47,100,gramme
Lait demi-écrémé milsani,48,100,ml
Lait démi-écrémé pasteurisé lp,46,100,ml
Lait demi-écrémé pâturage,46,100,ml
Lait demi-écrémé uht (délisse),46,100,ml
Lait demi-écrémé uht le prix gagant,46,100,ml
Lait demi-écrémé winny,47,100,ml
"Lait demi-écrémé ""délisse"" (marque repère)",46,100,gramme
Lait d'amande  (perl'amande),57,100,gramme
Lait d'amande bjorg,50,100,ml
Lait d'amande vanille,16.7,100,ml
Lait d'anesse,44,100,gramme
Lait d'avoine (oat natural) lima,49,100,gramme
Lait d'avoine - oatly,35,100,ml
Lait écrémé,34,100,ml
Lait écrémé (monoprix),32,100,gramme
Lait écrémé 0% de matières grasses enrichi en vitamine d (lactel),32,100,ml
Lait écrémé auchan bouteille,32,100,gramme
Lait écrémé brique carrefour,32,100,gramme
Lait écrémé cora,33,100,ml
Lait écrémé délisse,32,100,gramme
Lait écrémé d'aldi,33,100,ml
Lait écrémé en poudre (délisse),357,100,gramme
Lait écrémé en poudre (leclerc),356,100,gramme
Lait écrémé jour après jour,35,100,ml
Lait écrémé lidl,33,100,ml
Lait écrémé milbona,33,100,ml
Lait écrémé milsa,36,100,ml
Lait écrémé milsani de lidl,33,100,ml
Lait écrémé naturaplan,33,100,gramme
"Lait écrémé pasteurisé bridelight 0,5%",36,100,ml
Lait écrémé pâturages printiligne 0%,33,100,ml
Lait ecrémé printiligne 0%,33,100,ml
Lait écrémé u 0%,33,100,ml
Lait en poudre bio écrémé,356,100,gramme
Lait en poudre ecreme,353,100,gramme
Lait en poudre entier nido,505,100,gramme
Lait entier ( everyday ),66,100,ml
Lait entier candia,64.4,100,ml
Lait entier elle et vire,64,100,ml
Lait entier grand lait candia,68,100,ml
Lait entier joyvalle,64,100,gramme
Lait entier le petit vendéen,64,100,ml
Lait entier milbona,64,100,gramme
Lait entier stérilisé uht casino,64,100,ml
Lait entier uht - jaouda,58,100,gramme
Lait facile à digérer délisse (leclerc),50,100,ml
Lait fermenté au bifidus carrefour,63,100,gramme
Lait fermenté au bifidus saveur coco carrefour,90,100,gramme
Lait fermenté leader price,37.6,100,ml
Lait frais bio pasteurisé entier biolait,68,100,ml
Lait lactel bio,33,100,ml
Lait lactel bio 1/2 ecreme,45,100,ml
Lait matin léger lactel,33,100,gramme
Lait microfiltré marguerite demi-écrémé,46.8,100,gramme
Lait partiellement écrémé natrel,40,100,ml
Lait silhouette de candia,33,100,gramme
Lait soâ (sans lactose) de candia,34,100,gramme
"Lait végétal ""nature de riz"" bjorg",51,100,ml
Laitue,14.7,100,gramme
Laitue cuite,22,1,portion
Laitue de mer - ulve,223,100,gramme
Laitue iceberg leader price,13,100,gramme
Langouste,88,100,gramme
Langouste de chez picard,206,1,portion
Langoustine,90,100,gramme
Langue de boeuf,258,100,gramme
Langue de boeuf sauce piquante par senderens ( carrefour ),175,100,gramme
Langue de chat,360,100,gramme
Langue de porc en gelée leader price,197,100,gramme
Langue d'agneau braisée,275,100,gramme
Lapin ,133,100,gramme
Lapin aux 2 moutardes et pommes de terre - claude léger,290,1,portion
Lard,670,100,gramme
Lardon de volaille fumés (auchan),193,100,gramme
Lardons allumettes délifin,256,100,gramme
Lardons de saumon fumé (leader price),197,100,gramme
Lardons de saumon fumé d' élevage d'atlantique (monoprix),184,100,gramme
Lardons fumés auchan,244,100,gramme
Lardons fumés carrefour,290,100,gramme
Lardons fumés saint alby (lidl),251,100,gramme
Lardons fumés tradilège marque repère,267,100,gramme
Lardons nature eco+,365,100,gramme
Lardons nature herta,250,100,gramme
Lardons séchés de canard du sud ouest fumés au bois de hêtre (leclerc),170,100,gramme
Lardons weight watchers ,206,100,gramme
Lardons weight watchers - portion de 40 g,82,100,gramme
Lasagne à garnir  produit non cuit,357,100,gramme
Lasagne à garnir panzani valeur nutritionnelle non cuite (pate seche),358,100,gramme
Lasagne au poulet weightwatchers,365,1,portion
Lasagne de légumes carrefour (300g),65,100,gramme
Lasagne frais delicato ( aldi ),155,100,gramme
Lasagne quatre fromages aux légumes wwatchers,98.64,100,gramme
"Lasagnes 5 légumes, fromages et champignons 'weight watchers': portion de 300g",291,100,gramme
Lasagnes à la bolognaise marie (rayon frais) : par barquette de 300g,372,1,portion
Lasagnes à la bolognaise surgelées maggi,131,100,gramme
Lasagnes au saumon et aux epinards surgelées (picard),137,100,gramme
Lasagnes bolognaise casino,156,100,gramme
Lasagnes bolognaise leader price,112.2,100,gramme
Lasagnes bolognaises à la viande de boeuf surgelées 1kg (monoprix),107,100,gramme
Lasagnes chèvre/épinards : picard,185,100,gramme
Lasagnes maison de linsey (selon recette jointe),144.55,100,gramme
Lasagnes océan maggi,106.59,100,gramme
Lasagnes poulet-legumes picard,116,100,gramme
Lasagnes saumon ciboulette: picard,138,100,gramme
Lasagnes saumon épinards maggi,112,100,gramme
Lasagnes surgelées saumon-épinards maggi : par assiette de 300g,321,1,portion
Lasgnes au saumon maggi,135.16,100,gramme
Latte macchiato dolce gusto,89,1,unité
Lay's barbecue,540,100,gramme
Lay's barbecue ham (jambon barbecue),540,100,gramme
Lc1 fraises framboises,46,100,gramme
Le carré (super u),266,100,gramme
Le croquant très chocolat gourmet monoprix (gâteau frais surgelé monoprix,506,100,gramme
Le damier feuilleté p'tit déli leclerc,470,100,gramme
Le fromage blanc doux de campagne rians à 7%,96,100,gramme
Le fromage blanc doux rians,96,100,gramme
Le grand cru normand charal,209,100,gramme
Le gratin de crabe aux penne rigate de joël robuchon (fleury michon),163,100,gramme
Le moelleux au chocolat (senoble),329,100,gramme
Le nectar réa  orange,41,100,ml
Le petit pain grillé au froment leader price,420,100,gramme
Le petit pot de crème saveur praliné la laitière,201,100,gramme
Le petit pot de creme vanille,208,100,gramme
Le plaisir de la cuisine allégée au tournesol 60 % leader price,540,100,gramme
Le riz a poêler doré et moelleux lustucru,377,100,gramme
Le riz au lait façon grand-mère monoprix gourmet,128,100,gramme
Le sanglier grand veneur et sa purée de céleri joel robuchon & fleury michon,118,100,gramme
Le savoureux thon à l'huile d'olive vierge extra,196,100,gramme
Le trio de poivrons paysan breton,27.7,100,gramme
Leader figue,422,100,gramme
Leader price - spaghetti bolognaise (prêt en 2 min) plat préparé 1 personne,121,100,gramme
Leader price petit déjeuner pépites de chocolat et miel,463,100,gramme
Lean dessert,130,1,unité
Lecithine de soja gerblé,855,100,gramme
"Lecithine de soja gerblé : par portion de 8,5g",73,1,portion
Leclerc eco dessert lacte saveur vanille,140,100,gramme
Leedammer,358,100,gramme
Leerdammer,360,100,gramme
Leerdammer lightlife,280,100,gramme
Leerdammer lightlife caractère,287,100,gramme
Leerdammer ligne,273,100,gramme
Leerdammer ligne 17%,288,100,gramme
Leerdammer ligne 8 tranches,273,100,gramme
Leerdammer original,358,100,gramme
Léger au chèvre,199,100,gramme
Légume noisette iglo,189,100,gramme
"Légumes à la niçoise et pâtes ""avoine"" (370g)",55.8,100,gramme
Légumes couscous,40,100,gramme
Legumes couscous surgele auchan,48,100,gramme
Légumes cuisinés à l'italienne leader price,42,100,gramme
Légumes cuisinés avec boulgour carrefour (200g),67,100,gramme
Légumes cuisinés avec légumes : courgettes carottes navets carrefour,67,100,gramme
Legumes cuisinés pour couscous conserve,23.9,100,gramme
Légumes d'hiver aux marrons farmer's best migros,74,100,gramme
Légumes et penne à l'italienne (370g),58.2,100,gramme
Légumes grillés et mozzarella leader price,94,100,gramme
Légumes noisettes carottes-knorr,182,100,gramme
Légumes noisettes épinards-knorr,189,100,gramme
Légumes por pot-au-feu u,35,100,gramme
Legumes pour couscous carrefour,24,100,gramme
Legumes pour couscous conserve leader price,27.2,100,gramme
Légumes pour couscous jardin bio,27,100,gramme
Legumes pour couscous notre jardin (marque repère leclerc),32,100,gramme
Légumes pour couscous u,41,100,gramme
Légumes pour potage cora,32,100,gramme
Légumes pour potage leader price,34,100,gramme
Légumes pour potage tomate surgelé carrefour,15,100,gramme
Légumes secs gourmands tipiack,397,100,gramme
Légumes vapeur assaisonnés sélection maraîchère leader price,46,100,gramme
Légumes vapeur assaisonnés sélection méditerranéenne iglo,53,100,gramme
Légumes vapeur assaisonnés sélection méditerranéenne leader price,30,100,gramme
Légumes vapeur sélection maraîchère (leader price) sachets /3,46,100,gramme
Légumes verts au persil,49,100,gramme
Légumes wok ringis,35,100,gramme
Leksands ikea,317,100,gramme
Lentille,350.8,100,gramme
Lentilles (farine),367,100,gramme
Lentilles (marque repére),80,100,gramme
Lentilles (raynal et roquelaure),109,100,gramme
Lentilles à la paysanne aux petits légumes carré cuisiné bonduelle,63,100,gramme
"Lentilles au naturel en boite ""delhaize""",54,100,gramme
Lentilles blondes de marque notre jardin,308,100,gramme
Lentilles cassegrain,83,100,gramme
Lentilles corail bio,360,100,gramme
Lentilles crues,309,100,gramme
Lentilles cuisinées à l'auvergnate raynal et roquelaure,105,100,gramme
Lentilles cuisinées aux lardons leader price,139,100,gramme
Lentilles cuisinées cassegrain,56,100,gramme
Lentilles cuisinés (oignons-carottes) cassegrain,91,100,gramme
Lentilles cuites,98.5,100,gramme
Lentilles cuites en conserve (champion),74,100,gramme
Lentilles daucy légumes pour salade,146.3,100,gramme
Lentilles en boite,80,100,gramme
Lentilles en conserve (grand jury),74,100,gramme
Lentilles germées,106,100,gramme
Lentilles lunor,130,100,gramme
Lentilles oignon carottes vivien paille express,108,100,gramme
Lentilles préparées (cora),80,100,gramme
Lentilles préparées (eco+),90,100,gramme
Lentilles préparées auchan,76,100,gramme
Lentilles préparées dia,77,100,gramme
Lentilles préparées d'aucy,76.8,100,gramme
Lentilles préparées le cabanon,107,100,gramme
Lentilles préparées notre jardin marque repère,75,100,gramme
Lentilles préparés saint eloi,77,100,gramme
Lentilles vertes bio carrefour,291,100,gramme
Lentilles vertes vivien paille (crue),315,100,gramme
Lentilles vitess' (vivien paille),351,100,gramme
Leompia kip-ham,180,100,gramme
Les 8 pains au chocolat - monoprix,423,100,gramme
Les bouchées au poulet (père dodu),180,100,gramme
Les crakers ble complet (heudebert),130,100,gramme
Les croquines de la mer (côté phare),150,100,gramme
Les crudettes salade poulet rôti parmesan croutons sauce césar,174,100,gramme
Les cruscanades tomates basilic,183,100,gramme
Les grillettines auga  minceur,395,100,gramme
Les mincettes à la provencale louis gad (dès de porc assaisonés),97,100,gramme
Les petits cubes volaille: monique ranou,118,100,gramme
Les pommes duchesse,170,100,gramme
Les pommes frites au four findus,170,100,gramme
Les pommes rissolées findus,130,100,gramme
Les p'tites spirales cacao et noisette (p'tit déli marque repère leclerc),300,100,gramme
Les p'tites spirales cacao noisette (leclers marque repere),300,100,gramme
Les saladières de saupiquet salade légèreté,76,100,gramme
"Les saladières de saupiquet, niçoise (au thon)",89,100,gramme
"Les saladieres de saupiquet, pasta",134,100,gramme
Les saladières saupiquet (mexicana),96,100,gramme
Les saladières saupiquet (niçoise),75,100,gramme
Les saladières saupiquet (riz et thon),136,100,gramme
Les toastés à la provencale dorés au four (vico),450,100,gramme
Les toastés emmental dorés au four (vico),460,100,gramme
Lesieur sauce crudités nature extra-légère,180,100,gramme
Levure chimique (alsa),76,100,gramme
Levure de bière,331,100,gramme
Levure de bière (abbaye de 7-fons),383,100,gramme
Levure de bière (cachets) marque soma,1.91,1,unité
Levure de boulangerie,347,100,gramme
Levure diététique gérblé,275,100,gramme
Levure maltée,380,100,gramme
Lidl pizza baroni chèvre lardons,254,100,gramme
Liebig doux plaisirs légumes tomates et crème fraiche,62,100,gramme
Liebig legumes et tomates à la creme,62,100,ml
Liebig minute soup' - tomates & croûtons,49,100,gramme
Liebig minute soup' - tomates & croûtons,98,1,portion
Liebig minute soup'- légumes du potager,36,100,ml
Liebig poule au pot (aux vermicelles),67,1,part
Liebig pur soup' mouliné de légumes variés,96,1,part
"Liebig pur soup' pommes de terre, carottes et moutarde a l'ancienne",32,100,ml
Liebig pur soup' velouté potiron et pointe de crème,27,100,ml
Liebig pursoup' velouté de poireaux pomme de terre et pointe de crème,46,100,ml
Liebig soupe à la chinoise,18,100,ml
Liebig soupe fèves et pois cassés,48,100,ml
Liégeois au café leader price,147,1,pot
Liégeois au chocolat leader price,160,1,pot
Liegeois cafe ( carrefour),125,100,gramme
Liégeois café (marque repère),120,100,gramme
Liegeois chocolat (carrefour),126,100,gramme
Liégeois de fruits andros - pomme framboise sur coulis de cassis,141,100,gramme
Liegeois de fruits andros pomme framboise,141,100,gramme
Liégois au chocolat (marque repère),130,100,gramme
"Liégois ""danette""",198,100,gramme
Lieu,85,100,gramme
Lieu noir à la provençale 'fine ligne' leader price par portion de 300g,170,1,portion
Lieu sauce nantaise & riz safrané fleury michon,144,100,gramme
Lievre,100,100,gramme
Life forme lcasei (lait fermenté),71,100,gramme
Ligne ambré de béghin say (sucre),400,100,gramme
Ligne et équilibre carrefour : barre goût 2 chocolats (1 barre : 31g),413,100,gramme
Ligne et équilibre carrefour : barre goût coco choco (1 barre : 31g),413,100,gramme
Lila pause - caramel,550,100,gramme
Lila pause - coconut,558,100,gramme
Lila pause caramel milka,549.7,100,gramme
Lila pause coconut milka,580.9,100,gramme
"Lima lait végétal ""rice drink noisette-amande""",81,100,gramme
Lima vegi-grills sietan fromage,981,100,gramme
Limande,91,100,gramme
Limonade,38,100,ml
Limonade freeway lemon (lidl),42,100,ml
Lindt chocolat à croquer noir extra supérieur,510,100,gramme
Lindt chocolat dégustation excellence,569,100,gramme
Lindt chocolat extra-fin au lait ,540,100,gramme
Lingot du berry léger rians (fromage),159,100,gramme
Lion cereale nestlé,444,100,gramme
Lion pop choc,538,100,gramme
Lipton linea,1,100,ml
Lipton thé citron,4,100,ml
"Liqueur de café (26,5% d'alcool par volume)",395,100,ml
"Liqueur de café (26,5% d'alcool par volume) (1/5 tasse)",197.5,1,portion
"Liqueur de café (31,5% d'alcool par volume)",362,100,ml
Liqueur de café et crème (17% alcool par volume),344,100,ml
Liqueur de crème de menthe (36% alcool par volume),422,100,ml
Litchi,66,100,gramme
Livarot,354,100,gramme
Loempia,130,100,gramme
Long chicken de quick,517,1,unité
Longe de veau,175,100,gramme
Longfizz,368,100,gramme
Lotte,85.9,100,gramme
Lou perac brique de brebis 150g - lou perac,302,100,gramme
Loukoum (une unité: 15 g ),31,1,unité
Loumpia (surgelé),298,1,unité
Lu -  paille d'or,355,100,gramme
Lu - belvita,93,1,unité
Lu edition speciale,435,100,gramme
Lu petit beurre,425,100,gramme
Lu petit déjeuné ( brut de céréales ),445,100,gramme
Lu petit déjeuné ( miel et pépites de chocolat ),450,100,gramme
Lu petit déjeuner,440,100,gramme
Lu petit déjeuner - 1 sablé lait et céréales - ,56,1,unité
Lu petit déjeuner - miel et pépites de chocolat,450,100,gramme
Lu petit déjeuner - sablé lait et céréales,445,100,gramme
Lu petit déjeuner -brut de céréales 70%,445,100,gramme
Lu petit déjeuner chocolat et céréales,450,100,gramme
Lu petit déjeuner coeur fondant au yaourt,115,100,gramme
Lu petit déjeuner fruit et fibres aux figues,215,100,gramme
Lu petit déjeuner fruit et fibres aux pruneaux,56,1,tranche
"Lu petit dejeuner gout coco, noisette et chocolat",445,100,gramme
Lu petit écolier,508,100,gramme
Lu petit-déjeuner brut de céréales,445,100,gramme
Lu prince start,450,100,gramme
Lu prince start (par biscuit),56,1,unité
Lu p'tit déj choco 50 g,220,1,portion
Luccese cuire et rôtir à l'huile d'olive,880,100,gramme
Lulu l'ourson,370,100,gramme
Lunch box lustucru,170,100,gramme
Lunch box lustucru risotto poulet-champignons,487,1,unité
Lunettes de romans 'reflet de france' fraise,445,100,gramme
Lupin,86.1,100,gramme
Lustucru riz complet,362,100,gramme
Luxury cookies  double chocolat,510,100,gramme
Lychees au sirop saint-mamet,70,100,ml
L'instant forme : lait fermenté à boire leader price,82,100,gramme
L'instant fruit et légumes,72,100,gramme
Lätt yoghurt laktosfri,190,100,gramme
M&m's,516,100,gramme
M&m's choco,484,100,gramme
M&m's crispy,500,100,gramme
Ma ptite vache qui rit portion,42,1,portion
