name,calories,portion,unite
Nouilles orientales saveur crevettes leader price,457,100,gramme
Nuggets Mac Donald's,235,100,gramme
Nuggets au fromage,281,100,gramme
Nuggets de colin Findus,180,100,gramme
Nuggets de poulet,212,100,gramme
Nuggets de poulet mc do 6 pieces 149 g,352,100,gramme
Nuggets de poulet père dodu,192,100,gramme
Nuggets de poulet père dodu,181,100,gramme
Nuggets de poulet père dodu : par unité de 22g environ,39,100,gramme
"Nuggets légumes choux-fleurs - ""daucy""",152,100,gramme
Nuôc-Mâm (1 c. à café),1,100,gramme
Nuoc-nâm cuillere a café,12,100,gramme
Nutella Ferrero,530,100,gramme
Nutella,81,1,cuillère à café
"Nutella snack and drink (nutella, biscuits et thé glacé) : par portion",324,100,gramme
Nutfeast optima kellogg's (portion=40g),152,100,gramme
Nutriday yoghurt maigre Danone,74,100,gramme
Nuts mini,459,100,gramme
Nuts nestlé (barre chocolatée aux noisettes),459,100,gramme
Oasis agrumes,46,100,gramme
Oasis light orange,13,100,gramme
Oasis light tropical,9,100,gramme
Oasis oranges,44,100,gramme
Oasis pomme-cassis-framboise,43,100,gramme
Oasis tropical eau de source,44,100,gramme
Oats croustillant berlingots d'avoine aux fraises Quaker,136,1,portion
Objectif 5 légumes (le orange) Panzani,48,100,gramme
Oeuf au plat Haribo,350,100,gramme
oeuf de cane,204,100,gramme
Oeuf de poule Carrefour,139,100,gramme
Oeuf de poule (gros oeuf),160,1,unité
Oeuf de poule par unité de 55g,77,100,gramme
Oeuf du québec,70,1,unité
Oeuf dur,126,100,gramme
Oeuf frais date du jour de ponte Casino,146,100,gramme
Oeuf kinder surprise Kinder,112,1,unité
Oeuf plat sans mg,162,100,gramme
Oeuf poché,147,100,gramme
Oeufs a la neige,159,100,gramme
Oeufs auchan Auchan,146,100,gramme
Oeufs de lompe,116,100,gramme
oeufs de lump,225,100,gramme
oeufs de poissons,260,100,gramme
oeufs de saumon,227,100,gramme
Oeufs frais - gros calibre Carrefour,139,100,gramme
Oeufs frais calibre gros Carrefour,142,100,gramme
Oeufs frais calibre moyen Biovillage,150,100,gramme
Oeufs frais u U,73,1,unité
oeufs nature bio Cora,160,100,gramme
Oie,350,100,gramme
Oignon,41,1,unité
Oignon cuit,29.8,100,gramme
"Oignon finement haché surgelé, rustica Leclerc marque repère",19,100,gramme
Oignons,46,100,gramme
Oignons (soupe) (1 louche),90,100,gramme
"Oignons blancs, rustica Leclerc marque repère",16,100,gramme
oignons rouges émincés picard,38,100,gramme
Old El Paso Nachips,506,100,gramme
Old El Paso Salsa Charra,50,100,gramme
Old El Paso Salsa Dip Douce,34,100,gramme
Old El Paso Tortilla Chips Chili,502,100,gramme
Old El Paso Tortilla Chips Fajita,461,100,gramme
Old El Paso Wraps Natures,344,100,gramme
Oléagineux,600,100,gramme
Olive (unité),12,100,gramme
Olives noires,360,100,gramme
"Olives noires à la grecque entières, rustica Leclerc marque repère",337,100,gramme
"Olives noires entières, rustica Leclerc marque repère",173,100,gramme
Olives vertes,123,100,gramme
"Olives vertes dénoyautées, rustica Leclerc marque repère",145,100,gramme
Omble ou ombre,200,100,gramme
Omelette au fromage,808,100,gramme
Omelette au fromage (en moyenne),202,100,gramme
Omelette au jambon (en moyenne),136,100,gramme
Omelette nature (en moyenne),132,100,gramme
Omelette norvégienne picard,114,100,gramme
Omelette norvégienne pilpa,84,100,gramme
"Onctueux au bifidus actif nature ""casino""",118,100,gramme
Ondilege 0 % nature Casino,35,100,gramme
Ondilege 0% aux fruits Casino,41,100,gramme
Onglet de boeuf,200,100,gramme
Onglet de veau,170,100,gramme
Opera Picard,375,100,gramme
Orange,40.2,100,gramme
Orange (à base de jus concentré pasteurisé),40,100,gramme
Orange chocolat Fruit-tella,10.2,1,unité
Orange intense Lindt,500,100,gramme
Orange jus,42,100,gramme
Orange pulpée U,45,100,gramme
Orange pulpée (boisson gazeuse) U,90,1,verre
Orange sanguine,40,100,gramme
Orange-mangue pulpée (gazeuse) U,41,100,gramme
Orange-mangue pulpée (gazeuse) U,83,1,verre
Oranges confites,324,100,gramme
Oranges sanguines pressées Andros,47,100,gramme
Orangina,42,100,gramme
Orangina light,6,100,gramme
Oreille de cochon,160,100,gramme
Oreillons d'abricots au sirop (marque cora),71,100,gramme
Oreo,507,100,gramme
Oreo,470,100,gramme
Oreo,120,1,portion
Oreo (chocolat blanc),511,100,gramme
Oréo Banadas (par unité),108,100,gramme
Oreo original,470,100,gramme
Oreo original (par unité),51,100,gramme
Orge (farine),350,100,gramme
Orge (graine),330,100,gramme
Orge perlé Tipiak,353,100,gramme
Origan,479,100,gramme
Original speculoos à tartiner Lotus speculoos,589,100,gramme
Ortie,57,100,gramme
Ortolan léger,208,100,gramme
Oseille,25,100,gramme
Oseille crue,24,100,gramme
Oseille cuite à l'eau,24,100,gramme
Oursin (une douzaine),48,100,gramme
OURSON  chocolat de LU  pour 1 gateau de 30g,117,100,gramme
OURSON  chocolat de LU paq de 5 gateaux individuels,390,100,gramme
Ourson chocolat (lu),390,100,gramme
Ovo sport (1 barre=15g)),372,100,gramme
Ovomaltine,361,100,gramme
Ovomaltine barres energétiques malt chocolat,437,100,gramme
Ovomaltine café,381,100,gramme
Ovomaltine café : pour 30g de poudre + 200 ml de lait 1/2 écrémé,214,100,gramme
Ovomaltine crisp muesli,426,100,gramme
Ovomaltine Crunchy Biscuit,502,100,gramme
P'tis pots vanille chocolat Carrefour,75,60,gramme
P'tis pots vanille fraise Carrefour,77,60,gramme
P'tit déj. au lait & céréales complètes Lu,445,100,gramme
P'tit déj. au lait & céréales complètes Lu,225,1,paquet
P'tit déj. pépites de chocolat & lait Bergolin,229,1,paquet
P'tit déj. pépites de chocolat & lait Bergolin,457,100,gramme
P'tit oasis pêche/abricot Oasis,40,1,boite
P'tit yoco à boire framboise : par unité de 90 g,65,100,gramme
P'tit yoco aux fruits (pot=50g),60,100,gramme
P'tit yop pêche,78,100,gramme
P'tite salade mc do (1 portion : 128 g),40,100,gramme
P'tite salade mcdonalds,25,100,gramme
P'tite tartine extra fine Auga,374,100,gramme
Paëlla,582,100,gramme
Paella Findus,110,100,gramme
Paella au poulet C'bon,201,100,gramme
Paella au poulet fleury michon (barquette de 300 g),531,100,gramme
Paëlla au poulet fleury michon : par portion individuelle,531,100,gramme
Paella aux fruits de mer C'bon,180,100,gramme
Paëlla garbit (en conserve),162,100,gramme
Paella poulet et fruits de mer Auchan,149,100,gramme
Paella royale Toque du chef,139,100,gramme
"Paella royale volaille, fruits de mer et chorizo Garbit",130,100,gramme
Paëlla surgelée norma,113,100,gramme
Paella volaille100 Gourmance,139,100,gramme
Paella(succes gourmand),112,100,gramme
Pagel,77,100,gramme
Paille d'or Lu,355,100,gramme
Paille d'or Lu,26,1,unité
Paille d'or aux framboises Lu,360,100,gramme
Paille d'or aux myrtilles Lu,151,1,paquet
Paille d'or aux myrtilles Lu,355,100,gramme
Paille d'or citron Lu,151,1,paquet
Paille d'or citron (sachet),151,100,gramme
Paille d'or gateau,357,100,gramme
Pain 'paniform riche en fibre' carrefour,194,100,gramme
Pain à canapés Carrefour,286,100,gramme
Pain allemand ED,165,100,gramme
Pain allemand au seigle complet vollkornbrot jacquet,226,100,gramme
"Pain allemand au seigle complet vollkornbrot jacquet : par tranche de 55,5 g",125,100,gramme
Pain allemand aux 4 céréales jacquet,209,100,gramme
"Pain allemand aux 4 céréales jacquet : par tranche de 55,5 g",116,100,gramme
Pain allemand seigle complet,226,100,gramme
Pain american sandwich harrys,264,100,gramme
Pain au chocolat,280,100,gramme
Pain au chocolat,286,1,unité
Pain au chocolat Carrefour,190,1,unité
Pain au chocolat brioche pasquier : une unité de 45 g,184,100,gramme
Pain au froment tranché Leader price,260,100,gramme
Pain au lait Chabrior,332,100,gramme
"Pain au lait ""epi d'or"" - marque repère -leclerc- 35 g soit 1 pain",124,100,gramme
Pain au lait (1),120,100,gramme
Pain au lait au pépite choclat pasquier (unité 35g),126,100,gramme
Pain au lait aux pépites de chocolat au lait carrefour,360,100,gramme
Pain au lait monoprix : une unité de 35 g,122,100,gramme
Pain au noix,310,100,gramme
Pain au raisin,279,1,unité
Pain au seigle complet volkornbrot leader price,165,100,gramme
Pain au son Jacquet,205,100,gramme
"Pain aux céréales ""maison""",306,100,gramme
Pain aux céréales (Préparation pour) Landgut,347,100,gramme
Pain aux cereales casino Casino,256,100,gramme
Pain aux céréales landgut,224,100,gramme
Pain aux figues,230,100,gramme
Pain aux graines de tournesol landgut,233,100,gramme
Pain aux olives,308,100,gramme
Pain aux raisins,270,100,gramme
Pain azyme Auga,380,100,gramme
Pain azyme à l'épeautre Paul heumann,371,100,gramme
Pain azyme à l'italienne Paul heumann,371,100,gramme
Pain azyme croustia complet Paul heumann,365,100,gramme
Pain azyme croustia froment 400g Paul heumann,360,100,gramme
Pain baguette,283,100,gramme
Pain baguette blanc,172,63,gramme
Pain bis,255,100,gramme
Pain blanc,217,100,gramme
Pain boule bio carrefour,265,100,gramme
Pain boule bio champoin 400g,253,100,gramme
Pain boule complète jacquet,223,100,gramme
"Pain braisé, epi d'or Leclerc marque repère",408,100,gramme
Pain brioché (boulangerie),267,100,gramme
Pain brioché extra-moelleux harry's,371,100,gramme
Pain brioché extra-moelleux harry's : par tranche,77,100,gramme
Pain brun,90,100,gramme
Pain carré blanc Everyday,253,100,gramme
Pain complet,230,100,gramme
Pain complet Carrefour,240,100,gramme
Pain complet Thiriet,155,1,part
Pain complet 3 céréales Bjorg,176,100,gramme
Pain complet 3 céréales (pain allemand) Bjorg,179,100,gramme
Pain complet au seigle roggen vollkornbrot,171,100,gramme
Pain complet aux graines de lin,186,1,paquet
Pain complet intégral omega 3 Bioform,210,100,gramme
Pain complet le pérène Champion,261,100,gramme
Pain complet rustique landgut,206,100,gramme
Pain croustillant,360,100,gramme
Pain croustillant complet (marque roland),310,100,gramme
Pain croustillant léger au seigle fin Wasa,320,255,gramme
Pain d épice,330,100,gramme
Pain d'épeautre germé,213,100,gramme
Pain d'épice,350,100,gramme
Pain d'épice multiparts cereal (pour 2 tranches),136,100,gramme
Pain d'épices au miel BJORG (47kcal par tranche),328,100,gramme
Pain d'épices au miel brossard,310,100,gramme
Pain d'épices au miel brossard : par tranche de 22g,68,100,gramme
Pain d'épices fruits/amande lu,325,100,gramme
Pain d'épices pur miel monoprix,320,100,gramme
Pain d'essène aux céréales germées bio,363,100,gramme
Pain de blé germé aux abricots et raisins,222,100,gramme
Pain de campagne de boulangerie,262,100,gramme
Pain de campagne landgut,199,100,gramme
Pain de mie,284,100,gramme
Pain de mie Carrefour,269,100,gramme
"Pain de mie ""envie de forme"" enrichi en omega 3 jacquet",218,100,gramme
Pain de mie - extra moelleux (champion),288,100,gramme
Pain de mie 100% mie complet harry's,240,100,gramme
Pain de mie 100% mie complet harry's : par tranche,65,100,gramme
Pain de mie 100% mie harrys,257,100,gramme
Pain de mie 100% mie harrys : par tranche,64,100,gramme
Pain de mie 2 en 1 jacquet,236,100,gramme
Pain de mie 6 céréales harry's,259,100,gramme
Pain de mie american sandwich complet harry's : par tranche,103,100,gramme
Pain de mie american sandwich nature harry's : par tranche,104,100,gramme
Pain de mie anglais (unité),74,100,gramme
Pain de mie anglais blanc Leader price,228,100,gramme
Pain de mie au beurre carrefour discount Carrefour,53.5,1,tranche
Pain de mie au son agir carrefour,262,100,gramme
Pain de mie aux 7 céréales harrys (gdes tranches),259,100,gramme
Pain de mie aux 8 céréales maxi jac' jacquet,264,100,gramme
Pain de mie Big Sandwich de chez Lidl,277,100,gramme
PAIN DE MIE BLC ANGLAIS ED,259,100,gramme
Pain de mie coeur de mie extra moelleux Anchan,266,100,gramme
Pain de mie complet Auchan,229,550,gramme
"Pain de mie Complet ""Réva""",224,100,gramme
Pain de mie complet ( marque repère),236,100,gramme
Pain de mie complet (harry's),261,100,gramme
Pain de mie complet - envie de forme - jacquet,218,100,gramme
Pain de mie complet carrefour gde tranche : par tranche de 39g,92,100,gramme
Pain de mie complet carrefour gde tranches,236,100,gramme
Pain de mie complet grande tranche leader price,276,100,gramme
Pain de mie complet jacquet,239,100,gramme
Pain de mie complet light harry's,247,100,gramme
Pain de mie complet maxi jac' jacquet,239,100,gramme
Pain de mie complet moelleux Auchan,241,100,gramme
Pain de mie complet spécial sandwich leader price,276,100,gramme
Pain de mie complet tartine maline jacquet,239,100,gramme
"Pain de mie complet tendre & moelleux, épi d'or Leclerc marque repère",239,100,gramme
Pain de mie complet tendre et moelleux - 24tr Leclerc marque repère,230,500,gramme
Pain de mie complet toastiline La boulangère,218,100,gramme
Pain de mie complet toastiline La boulangère,90.5,1,tranche
Pain de mie crousti moelleux brioché jacquet,293,100,gramme
Pain de mie crousti moelleux complet jacquet,239,100,gramme
Pain de mie crousti-moelleux jacquet,262,100,gramme
Pain de mie de campagne maxi jac' jacquet,244,100,gramme
Pain de mie extra moelleux carrefour,266,100,gramme
Pain de mie extra-moelleux U,269,100,gramme
"Pain de mie extra-moelleux super u : par tranche de 17,5g",48,100,gramme
Pain de mie harry's,264,100,gramme
"Pain de mie longue conservation, nature (epi d'or) Leclerc marque repère",270,100,gramme
"Pain de mie longue conservation, nature (epi d'or) Leclerc marque repère",50,1,tranche
Pain de mie marque repere Leclerc marque repère,280,1,part
Pain de mie moelleux Carrefour,269,100,gramme
Pain de mie moelleux ( 1 tranche ) Cora,56,21,gramme
Pain de mie moelleux nature (Jacquet),248,100,gramme
Pain de mie moelleux-2tranches Auchan,273,100,gramme
Pain de mie moule ferme tendre et moelleux EPI d'OR marque repère,297,100,gramme
Pain de mie moule ouvert extra moelleux EPI d'OR marque repère,279,100,gramme
"Pain de mie nature ""Réva""",248,100,gramme
"Pain de mie nature ""Réva"", 2 tranches (42g)",104,100,gramme
Pain de mie nature bio carrefour Carrefour agir,272,10,gramme
Pain de mie nature extra moelleux (monoprix),266,100,gramme
Pain de mie nature light harry's,266,100,gramme
Pain de mie nature maxi jac' jacquet,262,100,gramme
Pain de mie nature tartine jacquet,261,100,gramme
Pain de mie sandwich complet Oui j'adore,270,100,gramme
Pain de mie special complet U,225,100,gramme
Pain de mie spécial sandwich aux 7 céréales EPI d'OR marque repère,270,100,gramme
Pain de mie spécial sandwich complet EPI d'OR marque repère,271,100,gramme
"Pain de mie spécial sandwich, épi d'or Leclerc marque repère",283,100,gramme
Pain de mie Super moelleux AUCHAN en 22 tranches:500g,280,100,gramme
Pain de mie tranché complet menissez (lidl / auchan),259,100,gramme
Pain de mie ultra moelleux céréales Carrefour,271,100,gramme
Pain de seigle,231,100,gramme
Pain de seigle (tourte 1kg) Casino,246,100,gramme
Pain de seigle francine Francine,311,100,gramme
Pain de son,260,100,gramme
Pain el peto à la graine de lin (par tranche),110,100,gramme
Pain el peto au fromage (par tranche),83,100,gramme
Pain el peto au millet (par tranche),190,100,gramme
Pain el peto au raisin (par tranche),120,100,gramme
Pain el peto au riz blanc (par tranche),90,100,gramme
"Pain el peto au riz blanc, gros format (par tranche)",90,100,gramme
Pain el peto au riz brun (par tranche),100,100,gramme
"Pain el peto au riz brun, gros format (par tranche)",100,100,gramme
Pain el peto au tapioca (par tranche),80,100,gramme
Pain el peto aux pommes de terre (par tranche),100,100,gramme
Pain el peto gourmet (par tranche),120,100,gramme
Pain el peto italien (par tranche),110,100,gramme
Pain el peto italien avec fibres (par tranche),76,100,gramme
Pain el peto multi-grain (par tranche),120,100,gramme
pain enzyme Auga minceur,380,100,gramme
Pain germé (seigle) Gaia,212,100,gramme
Pain grillé,416,100,gramme
Pain grillé au froment Grand jury,378,100,gramme
Pain grillé au fromet (Leader Price),411,100,gramme
Pain grillé auchan (sans sel ajouté),1601,100,gramme
Pain grille bio casino Casino,335,100,gramme
Pain grille bio casino (par tranche) Casino,70,20,gramme
Pain grillé brioché Leclerc marque repère,410,100,gramme
"Pain grillé brioché, épi d'or Leclerc marque repère",407,100,gramme
Pain grillé campanel cereal,375,100,gramme
Pain grillé campanel cereal : par tranche,59,100,gramme
Pain grillé campargnard Auchan,401,100,gramme
Pain grillé Carrefour,392,100,gramme
Pain grillé multicéréales Auchan,376,100,gramme
Pain Grillé Pelletier à la farine de froment,380,100,gramme
Pain grillé pelletier au sésame,420,100,gramme
Pain grillé pelletier complet Heudebert,375,100,gramme
Pain grillé Pelletier viennois,455,100,gramme
Pain grillé pelletier villageois,410,100,gramme
Pain grillé réva doré au four,407,100,gramme
"Pain grillé, epi d'or Leclerc marque repère",420,100,gramme
Pain hambuger(g20),282,100,gramme
Pain hamburger (auchan) - pour 1 pain,159,100,gramme
Pain hamburger (marque auchan),289,100,gramme
Pain hamburger dia,282,100,gramme
Pain hamburgers Iglo,278,100,gramme
Pain hamburgers (harry's),288,100,gramme
"Pain maïs tournesol, marque: Champion",280,100,gramme
Pain maison au yaourt sans m.g.,205,100,gramme
Pain multicéréales,238,100,gramme
Pain multicéréales francine Francine,363,100,gramme
"Pain multicéréales, poulet rôti, tomates, bacon Daunat",247,160,gramme
Pain noir bauern scharzbrot ED,165,100,gramme
Pain perdu Leader price,165,90,gramme
Pain perdu,106,1,tranche
Pain petite boule bio carrefour,283,100,gramme
Pain pita,300,100,gramme
Pain pita,100,1,unité
"Pain Pita ""pains spéciaux à garnir"" LEADER PRICE",251,100,gramme
